Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (13, 14, 12)
[1087/1331] Analyzing (a=16, b=19, c=15)...
  ✓ Samples: 3,813,304 | Chi-Sq Stat: 1075.3947 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00708 | Dmix: 0.007084 | Digital Mix Speed: 4191.912 | Time: 3.98s

[1088/1331] Analyzing (a=16, b=19, c=16)...
  ✓ Samples: 3,722,752 | Chi-Sq Stat: 1042.8431 | Chi-Sq p-value: 0.0 | MAD: 0.00169 | KS D-Max: 0.00763 | Dmix: 0.007625 | Digital Mix Speed: 3888.085 | Time: 3.79s

[1089/1331] Analyzing (a=16, b=19, c=17)...
  ✓ Samples: 3,813,267 | Chi-Sq Stat: 1082.4109 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00712 | Dmix: 0.007117 | Digital Mix Speed: 4165.378 | Time: 3.95s

[1090/1331] Analyzing (a=17, b=9, c=7)...
  ✓ Samples: 5,033,373 | Chi-Sq Stat: 7591.4515 | Chi-Sq p-value: 0.0 | MAD: 0.00383 | KS D-Max: 0.01583 | Dmix: 0.017216 | Digital Mix Speed: 1749.833 | Time: 5.53s

[1091/1331] Analyzing (a=17, b=9, c=8)...
  ✓ Samples: 5,033,507 | Chi-Sq Stat: 7634.5826 | Chi-Sq p-value: 0.0 | MAD: 0.00384 | KS D-Max: 0.01592 | Dmix: 0.017267 | Digital Mix Speed: 1745.279 | Time: 5.35s

[1092/1331] Analyzing (a=17, b=9, c=9)...
  ✓ Samples: 5,033,476 | Chi-Sq Stat: 7626.2443 | Chi-Sq p-value: 0.0 | MAD: 0.00383 | KS D-Max: 0.01589 | Dmix: 0.017221 | Digital Mix Speed: 1749.835 | Time: 5.51s

[1093/1331] Analyzing (a=17, b=9, c=10)...
  ✓ Samples: 5,033,408 | Chi-Sq Stat: 7527.5789 | Chi-Sq p-value: 0.0 | MAD: 0.00381 | KS D-Max: 0.01576 | Dmix: 0.017130 | Digital Mix Speed: 1759.019 | Time: 5.57s

[1094/1331] Analyzing (a=17, b=9, c=11)...
  ✓ Samples: 5,033,788 | Chi-Sq Stat: 7581.1845 | Chi-Sq p-value: 0.0 | MAD: 0.00382 | KS D-Max: 0.01584 | Dmix: 0.017212 | Digital Mix Speed: 1754.423 | Time: 5.49s

[1095/1331] Analyzing (a=17, b=9, c=12)...
  ✓ Samples: 5,033,604 | Chi-Sq Stat: 7603.9661 | Chi-Sq p-value: 0.0 | MAD: 0.00384 | KS D-Max: 0.01592 | Dmix: 0.017270 | Digital Mix Speed: 1745.281 | Time: 5.65s

[1096/1331] Analyzing (a=17, b=9, c=13)...
  ✓ Samples: 5,033,309 | Chi-Sq Stat: 7541.7453 | Chi-Sq p-value: 0.0 | MAD: 0.00382 | KS D-Max: 0.01580 | Dmix: 0.017174 | Digital Mix Speed: 1754.412 | Time: 5.48s

[1097/1331] Analyzing (a=17, b=9, c=14)...
  ✓ Samples: 5,033,345 | Chi-Sq Stat: 7655.1832 | Chi-Sq p-value: 0.0 | MAD: 0.00385 | KS D-Max: 0.01598 | Dmix: 0.017329 | Digital Mix Speed: 1740.742 | Time: 5.52s

[1098/1331] Analyzing (a=17, b=9, c=15)...
  ✓ Samples: 5,033,461 | Chi-Sq Stat: 7519.3799 | Chi-Sq p-value: 0.0 | MAD: 0.00380 | KS D-Max: 0.01573 | Dmix: 0.017087 | Digital Mix Speed: 1763.649 | Time: 5.40s

[1099/1331] Analyzing (a=17, b=9, c=16)...
  ✓ Samples: 5,033,258 | Chi-Sq Stat: 7531.0254 | Chi-Sq p-value: 0.0 | MAD: 0.00380 | KS D-Max: 0.01576 | Dmix: 0.017113 | Digital Mix Speed: 1763.645 | Time: 5.52s

[1100/1331] Analyzing (a=17, b=9, c=17)...
  ✓ Samples: 4,930,919 | Chi-Sq Stat: 12300.4091 | Chi-Sq p-value: 0.0 | MAD: 0.00493 | KS D-Max: 0.02071 | Dmix: 0.022194 | Digital Mix Speed: 1357.592 | Time: 5.18s

[1101/1331] Analyzing (a=17, b=10, c=7)...
  ✓ Samples: 5,367,780 | Chi-Sq Stat: 53765.9473 | Chi-Sq p-value: 0.0 | MAD: 0.00959 | KS D-Max: 0.04171 | Dmix: 0.043174 | Digital Mix Speed: 701.751 | Time: 5.95s

[1102/1331] Analyzing (a=17, b=10, c=8)...
  ✓ Samples: 5,366,934 | Chi-Sq Stat: 55722.5159 | Chi-Sq p-value: 0.0 | MAD: 0.00992 | KS D-Max: 0.04254 | Dmix: 0.044659 | Digital Mix Speed: 678.400 | Time: 5.96s

[1103/1331] Analyzing (a=17, b=10, c=9)...
  ✓ Samples: 5,367,337 | Chi-Sq Stat: 52789.7449 | Chi-Sq p-value: 0.0 | MAD: 0.00955 | KS D-Max: 0.04174 | Dmix: 0.042995 | Digital Mix Speed: 704.687 | Time: 5.97s

[1104/1331] Analyzing (a=17, b=10, c=10)...
  ✓ Samples: 5,367,455 | Chi-Sq Stat: 54660.2551 | Chi-Sq p-value: 0.0 | MAD: 0.00989 | KS D-Max: 0.04295 | Dmix: 0.044519 | Digital Mix Speed: 680.462 | Time: 5.95s

[1105/1331] Analyzing (a=17, b=10, c=11)...
  ✓ Samples: 5,367,421 | Chi-Sq Stat: 53995.4378 | Chi-Sq p-value: 0.0 | MAD: 0.00959 | KS D-Max: 0.04211 | Dmix: 0.043154 | Digital Mix Speed: 701.748 | Time: 5.84s

[1106/1331] Analyzing (a=17, b=10, c=12)...
  ✓ Samples: 5,367,057 | Chi-Sq Stat: 53348.7043 | Chi-Sq p-value: 0.0 | MAD: 0.00959 | KS D-Max: 0.04221 | Dmix: 0.043144 | Digital Mix Speed: 701.745 | Time: 5.98s

[1107/1331] Analyzing (a=17, b=10, c=13)...
  ✓ Samples: 5,368,119 | Chi-Sq Stat: 54486.2456 | Chi-Sq p-value: 0.0 | MAD: 0.00968 | KS D-Max: 0.04240 | Dmix: 0.043570 | Digital Mix Speed: 695.230 | Time: 5.98s

[1108/1331] Analyzing (a=17, b=10, c=14)...
  ✓ Samples: 5,367,660 | Chi-Sq Stat: 55748.6761 | Chi-Sq p-value: 0.0 | MAD: 0.00965 | KS D-Max: 0.04189 | Dmix: 0.043443 | Digital Mix Speed: 697.387 | Time: 5.89s

[1109/1331] Analyzing (a=17, b=10, c=15)...
  ✓ Samples: 5,368,001 | Chi-Sq Stat: 56745.2408 | Chi-Sq p-value: 0.0 | MAD: 0.00991 | KS D-Max: 0.04299 | Dmix: 0.044580 | Digital Mix Speed: 679.093 | Time: 6.21s

[1110/1331] Analyzing (a=17, b=10, c=16)...
  ✓ Samples: 5,367,424 | Chi-Sq Stat: 52745.6971 | Chi-Sq p-value: 0.0 | MAD: 0.00955 | KS D-Max: 0.04114 | Dmix: 0.042996 | Digital Mix Speed: 704.688 | Time: 5.96s

[1111/1331] Analyzing (a=17, b=10, c=17)...
  ✓ Samples: 4,723,842 | Chi-Sq Stat: 1659539.9964 | Chi-Sq p-value: 0.0 | MAD: 0.05644 | KS D-Max: 0.25396 | Dmix: 0.253959 | Digital Mix Speed: 118.255 | Time: 5.01s

[1112/1331] Analyzing (a=17, b=11, c=7)...
  ✓ Samples: 5,135,007 | Chi-Sq Stat: 19247.0901 | Chi-Sq p-value: 0.0 | MAD: 0.00624 | KS D-Max: 0.01671 | Dmix: 0.028097 | Digital Mix Speed: 1075.407 | Time: 5.67s

[1113/1331] Analyzing (a=17, b=11, c=8)...
  ✓ Samples: 5,134,522 | Chi-Sq Stat: 19547.0358 | Chi-Sq p-value: 0.0 | MAD: 0.00629 | KS D-Max: 0.01698 | Dmix: 0.028310 | Digital Mix Speed: 1066.852 | Time: 5.61s

[1114/1331] Analyzing (a=17, b=11, c=9)...
  ✓ Samples: 5,133,840 | Chi-Sq Stat: 19432.9092 | Chi-Sq p-value: 0.0 | MAD: 0.00626 | KS D-Max: 0.01693 | Dmix: 0.028190 | Digital Mix Speed: 1071.956 | Time: 5.71s

[1115/1331] Analyzing (a=17, b=11, c=10)...
  ✓ Samples: 5,133,533 | Chi-Sq Stat: 18519.7082 | Chi-Sq p-value: 0.0 | MAD: 0.00610 | KS D-Max: 0.01614 | Dmix: 0.027454 | Digital Mix Speed: 1100.068 | Time: 5.66s

[1116/1331] Analyzing (a=17, b=11, c=11)...
  ✓ Samples: 5,135,385 | Chi-Sq Stat: 19114.4088 | Chi-Sq p-value: 0.0 | MAD: 0.00623 | KS D-Max: 0.01667 | Dmix: 0.028028 | Digital Mix Speed: 1077.139 | Time: 5.68s

[1117/1331] Analyzing (a=17, b=11, c=12)...
  ✓ Samples: 5,134,459 | Chi-Sq Stat: 18608.7756 | Chi-Sq p-value: 0.0 | MAD: 0.00615 | KS D-Max: 0.01638 | Dmix: 0.027694 | Digital Mix Speed: 1091.137 | Time: 5.62s

[1118/1331] Analyzing (a=17, b=11, c=13)...
  ✓ Samples: 5,133,990 | Chi-Sq Stat: 19962.4559 | Chi-Sq p-value: 0.0 | MAD: 0.00638 | KS D-Max: 0.01713 | Dmix: 0.028705 | Digital Mix Speed: 1051.795 | Time: 5.70s

[1119/1331] Analyzing (a=17, b=11, c=14)...
  ✓ Samples: 5,134,116 | Chi-Sq Stat: 19075.4402 | Chi-Sq p-value: 0.0 | MAD: 0.00619 | KS D-Max: 0.01639 | Dmix: 0.027867 | Digital Mix Speed: 1084.082 | Time: 5.67s

[1120/1331] Analyzing (a=17, b=11, c=15)...
  ✓ Samples: 5,135,400 | Chi-Sq Stat: 18532.1236 | Chi-Sq p-value: 0.0 | MAD: 0.00609 | KS D-Max: 0.01581 | Dmix: 0.027422 | Digital Mix Speed: 1101.901 | Time: 5.62s

[1121/1331] Analyzing (a=17, b=11, c=16)...
  ✓ Samples: 5,134,102 | Chi-Sq Stat: 19633.7630 | Chi-Sq p-value: 0.0 | MAD: 0.00634 | KS D-Max: 0.01746 | Dmix: 0.028546 | Digital Mix Speed: 1058.433 | Time: 5.75s

[1122/1331] Analyzing (a=17, b=11, c=17)...
  ✓ Samples: 4,529,419 | Chi-Sq Stat: 5750.7235 | Chi-Sq p-value: 0.0 | MAD: 0.00340 | KS D-Max: 0.01272 | Dmix: 0.015300 | Digital Mix Speed: 1957.660 | Time: 4.76s

[1123/1331] Analyzing (a=17, b=12, c=7)...
  ✓ Samples: 4,938,090 | Chi-Sq Stat: 2822.1362 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00731 | Dmix: 0.009697 | Digital Mix Speed: 3113.283 | Time: 5.55s

[1124/1331] Analyzing (a=17, b=12, c=8)...
  ✓ Samples: 4,937,365 | Chi-Sq Stat: 3137.3631 | Chi-Sq p-value: 0.0 | MAD: 0.00226 | KS D-Max: 0.00784 | Dmix: 0.010161 | Digital Mix Speed: 2961.724 | Time: 5.34s

[1125/1331] Analyzing (a=17, b=12, c=9)...
  ✓ Samples: 4,936,007 | Chi-Sq Stat: 3086.8272 | Chi-Sq p-value: 0.0 | MAD: 0.00230 | KS D-Max: 0.00765 | Dmix: 0.010346 | Digital Mix Speed: 2910.163 | Time: 5.46s

[1126/1331] Analyzing (a=17, b=12, c=10)...
  ✓ Samples: 4,935,024 | Chi-Sq Stat: 3124.7274 | Chi-Sq p-value: 0.0 | MAD: 0.00225 | KS D-Max: 0.00781 | Dmix: 0.010121 | Digital Mix Speed: 2974.795 | Time: 5.41s

[1127/1331] Analyzing (a=17, b=12, c=11)...
  ✓ Samples: 4,936,719 | Chi-Sq Stat: 3089.0816 | Chi-Sq p-value: 0.0 | MAD: 0.00222 | KS D-Max: 0.00787 | Dmix: 0.009980 | Digital Mix Speed: 3015.062 | Time: 5.43s

[1128/1331] Analyzing (a=17, b=12, c=12)...
  ✓ Samples: 4,937,047 | Chi-Sq Stat: 3048.0594 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00779 | Dmix: 0.009950 | Digital Mix Speed: 3028.718 | Time: 5.51s

[1129/1331] Analyzing (a=17, b=12, c=13)...
  ✓ Samples: 4,935,682 | Chi-Sq Stat: 3022.1748 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00778 | Dmix: 0.009952 | Digital Mix Speed: 3028.664 | Time: 5.43s

[1130/1331] Analyzing (a=17, b=12, c=14)...
  ✓ Samples: 4,937,692 | Chi-Sq Stat: 2903.4273 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00755 | Dmix: 0.009757 | Digital Mix Speed: 3084.573 | Time: 5.53s

[1131/1331] Analyzing (a=17, b=12, c=15)...
  ✓ Samples: 4,935,129 | Chi-Sq Stat: 2932.6006 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00752 | Dmix: 0.009822 | Digital Mix Speed: 3070.320 | Time: 5.30s

[1132/1331] Analyzing (a=17, b=12, c=16)...
  ✓ Samples: 4,937,056 | Chi-Sq Stat: 3071.5272 | Chi-Sq p-value: 0.0 | MAD: 0.00227 | KS D-Max: 0.00760 | Dmix: 0.010211 | Digital Mix Speed: 2948.664 | Time: 5.43s

[1133/1331] Analyzing (a=17, b=12, c=17)...
  ✓ Samples: 4,365,150 | Chi-Sq Stat: 8416.0792 | Chi-Sq p-value: 0.0 | MAD: 0.00405 | KS D-Max: 0.01341 | Dmix: 0.018210 | Digital Mix Speed: 1639.506 | Time: 4.53s

[1134/1331] Analyzing (a=17, b=13, c=7)...
  ✓ Samples: 4,262,270 | Chi-Sq Stat: 2293.6337 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00502 | Dmix: 0.009814 | Digital Mix Speed: 3041.120 | Time: 4.62s

[1135/1331] Analyzing (a=17, b=13, c=8)...
  ✓ Samples: 4,262,095 | Chi-Sq Stat: 2282.7556 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00501 | Dmix: 0.009795 | Digital Mix Speed: 3041.112 | Time: 4.40s

[1136/1331] Analyzing (a=17, b=13, c=9)...
  ✓ Samples: 4,262,193 | Chi-Sq Stat: 2285.6470 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00499 | Dmix: 0.009793 | Digital Mix Speed: 3041.116 | Time: 4.53s

[1137/1331] Analyzing (a=17, b=13, c=10)...
  ✓ Samples: 4,262,275 | Chi-Sq Stat: 2283.9989 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00498 | Dmix: 0.009773 | Digital Mix Speed: 3055.134 | Time: 4.40s

[1138/1331] Analyzing (a=17, b=13, c=11)...
  ✓ Samples: 4,262,257 | Chi-Sq Stat: 2283.4912 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009796 | Digital Mix Speed: 3041.119 | Time: 4.44s

[1139/1331] Analyzing (a=17, b=13, c=12)...
  ✓ Samples: 4,261,952 | Chi-Sq Stat: 2278.6906 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00499 | Dmix: 0.009801 | Digital Mix Speed: 3041.105 | Time: 4.56s

[1140/1331] Analyzing (a=17, b=13, c=13)...
  ✓ Samples: 4,262,207 | Chi-Sq Stat: 2278.4028 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00497 | Dmix: 0.009787 | Digital Mix Speed: 3055.131 | Time: 4.44s

[1141/1331] Analyzing (a=17, b=13, c=14)...
  ✓ Samples: 4,262,238 | Chi-Sq Stat: 2288.1947 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009800 | Digital Mix Speed: 3041.118 | Time: 4.58s

[1142/1331] Analyzing (a=17, b=13, c=15)...
  ✓ Samples: 4,262,254 | Chi-Sq Stat: 2285.5400 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00501 | Dmix: 0.009794 | Digital Mix Speed: 3041.119 | Time: 4.48s

[1143/1331] Analyzing (a=17, b=13, c=16)...
  ✓ Samples: 4,261,922 | Chi-Sq Stat: 2285.6634 | Chi-Sq p-value: 0.0 | MAD: 0.00218 | KS D-Max: 0.00500 | Dmix: 0.009804 | Digital Mix Speed: 3041.103 | Time: 4.55s

[1144/1331] Analyzing (a=17, b=13, c=17)...
  ✓ Samples: 4,235,774 | Chi-Sq Stat: 2086.2517 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00530 | Dmix: 0.008965 | Digital Mix Speed: 3330.117 | Time: 4.43s

[1145/1331] Analyzing (a=17, b=14, c=7)...
  ✓ Samples: 4,621,304 | Chi-Sq Stat: 1975.1140 | Chi-Sq p-value: 0.0 | MAD: 0.00192 | KS D-Max: 0.00646 | Dmix: 0.008630 | Digital Mix Speed: 3471.232 | Time: 5.12s

[1146/1331] Analyzing (a=17, b=14, c=8)...
  ✓ Samples: 4,621,667 | Chi-Sq Stat: 2045.6470 | Chi-Sq p-value: 0.0 | MAD: 0.00190 | KS D-Max: 0.00659 | Dmix: 0.008559 | Digital Mix Speed: 3507.789 | Time: 5.00s

[1147/1331] Analyzing (a=17, b=14, c=9)...
  ✓ Samples: 4,621,657 | Chi-Sq Stat: 2062.0026 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00666 | Dmix: 0.008840 | Digital Mix Speed: 3400.407 | Time: 5.25s

[1148/1331] Analyzing (a=17, b=14, c=10)...
  ✓ Samples: 4,621,778 | Chi-Sq Stat: 2068.5227 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00648 | Dmix: 0.008738 | Digital Mix Speed: 3435.469 | Time: 4.98s

[1149/1331] Analyzing (a=17, b=14, c=11)...
  ✓ Samples: 4,621,540 | Chi-Sq Stat: 2065.7480 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00669 | Dmix: 0.008865 | Digital Mix Speed: 3383.140 | Time: 5.09s

[1150/1331] Analyzing (a=17, b=14, c=12)...
  ✓ Samples: 4,621,888 | Chi-Sq Stat: 2125.5769 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00665 | Dmix: 0.008849 | Digital Mix Speed: 3383.157 | Time: 4.92s

[1151/1331] Analyzing (a=17, b=14, c=13)...
  ✓ Samples: 4,621,336 | Chi-Sq Stat: 2081.3406 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00670 | Dmix: 0.008724 | Digital Mix Speed: 3435.447 | Time: 5.04s

[1152/1331] Analyzing (a=17, b=14, c=14)...
  ✓ Samples: 4,621,172 | Chi-Sq Stat: 2121.5000 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00674 | Dmix: 0.008810 | Digital Mix Speed: 3400.384 | Time: 5.00s

[1153/1331] Analyzing (a=17, b=14, c=15)...
  ✓ Samples: 4,621,816 | Chi-Sq Stat: 2099.1469 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00664 | Dmix: 0.008806 | Digital Mix Speed: 3400.415 | Time: 5.11s

[1154/1331] Analyzing (a=17, b=14, c=16)...
  ✓ Samples: 4,621,320 | Chi-Sq Stat: 2167.0073 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00665 | Dmix: 0.008943 | Digital Mix Speed: 3349.129 | Time: 4.91s

[1155/1331] Analyzing (a=17, b=14, c=17)...
  ✓ Samples: 4,127,849 | Chi-Sq Stat: 13.9232 | Chi-Sq p-value: 0.08379 | MAD: 0.00014 | KS D-Max: 0.00041 | Dmix: 0.000624 | Digital Mix Speed: 47255.170 | Time: 4.39s

[1156/1331] Analyzing (a=17, b=15, c=7)...
  ✓ Samples: 4,111,237 | Chi-Sq Stat: 333.8174 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00279 | Dmix: 0.003550 | Digital Mix Speed: 8372.117 | Time: 4.20s

[1157/1331] Analyzing (a=17, b=15, c=8)...
  ✓ Samples: 4,110,600 | Chi-Sq Stat: 340.5335 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00277 | Dmix: 0.003588 | Digital Mix Speed: 8267.382 | Time: 4.38s

[1158/1331] Analyzing (a=17, b=15, c=9)...
  ✓ Samples: 4,111,192 | Chi-Sq Stat: 345.0761 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00283 | Dmix: 0.003630 | Digital Mix Speed: 8165.392 | Time: 4.24s

[1159/1331] Analyzing (a=17, b=15, c=10)...
  ✓ Samples: 4,110,981 | Chi-Sq Stat: 352.6841 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00281 | Dmix: 0.003644 | Digital Mix Speed: 8165.365 | Time: 4.24s

[1160/1331] Analyzing (a=17, b=15, c=11)...
  ✓ Samples: 4,111,446 | Chi-Sq Stat: 327.8704 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00275 | Dmix: 0.003530 | Digital Mix Speed: 8479.480 | Time: 4.38s

[1161/1331] Analyzing (a=17, b=15, c=12)...
  ✓ Samples: 4,110,581 | Chi-Sq Stat: 336.0204 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00277 | Dmix: 0.003578 | Digital Mix Speed: 8267.379 | Time: 4.15s

[1162/1331] Analyzing (a=17, b=15, c=13)...
  ✓ Samples: 4,111,435 | Chi-Sq Stat: 342.4184 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00278 | Dmix: 0.003600 | Digital Mix Speed: 8267.492 | Time: 4.37s

[1163/1331] Analyzing (a=17, b=15, c=14)...
  ✓ Samples: 4,111,115 | Chi-Sq Stat: 350.4342 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00280 | Dmix: 0.003630 | Digital Mix Speed: 8165.382 | Time: 4.23s

[1164/1331] Analyzing (a=17, b=15, c=15)...
  ✓ Samples: 4,111,085 | Chi-Sq Stat: 352.8407 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00281 | Dmix: 0.003646 | Digital Mix Speed: 8165.378 | Time: 4.37s

[1165/1331] Analyzing (a=17, b=15, c=16)...
  ✓ Samples: 4,110,772 | Chi-Sq Stat: 382.1169 | Chi-Sq p-value: 0.0 | MAD: 0.00084 | KS D-Max: 0.00287 | Dmix: 0.003767 | Digital Mix Speed: 7873.718 | Time: 4.25s

[1166/1331] Analyzing (a=17, b=15, c=17)...
  ✓ Samples: 4,026,921 | Chi-Sq Stat: 395.3447 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00325 | Dmix: 0.004221 | Digital Mix Speed: 7026.567 | Time: 4.18s

[1167/1331] Analyzing (a=17, b=16, c=7)...
  ✓ Samples: 3,937,777 | Chi-Sq Stat: 862.1065 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00176 | Dmix: 0.005952 | Digital Mix Speed: 4996.402 | Time: 4.03s

[1168/1331] Analyzing (a=17, b=16, c=8)...
  ✓ Samples: 3,937,656 | Chi-Sq Stat: 863.5763 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005949 | Digital Mix Speed: 4996.392 | Time: 4.04s

[1169/1331] Analyzing (a=17, b=16, c=9)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 871.1312 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00175 | Dmix: 0.005968 | Digital Mix Speed: 4958.835 | Time: 4.14s

[1170/1331] Analyzing (a=17, b=16, c=10)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 861.6056 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005941 | Digital Mix Speed: 4996.402 | Time: 4.04s

[1171/1331] Analyzing (a=17, b=16, c=11)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 866.8305 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00175 | Dmix: 0.005964 | Digital Mix Speed: 4958.835 | Time: 4.18s

[1172/1331] Analyzing (a=17, b=16, c=12)...
  ✓ Samples: 3,937,775 | Chi-Sq Stat: 855.9673 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005933 | Digital Mix Speed: 4996.402 | Time: 4.11s

[1173/1331] Analyzing (a=17, b=16, c=13)...
  ✓ Samples: 3,937,776 | Chi-Sq Stat: 853.8286 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00174 | Dmix: 0.005926 | Digital Mix Speed: 4996.402 | Time: 4.11s

[1174/1331] Analyzing (a=17, b=16, c=14)...
  ✓ Samples: 3,937,778 | Chi-Sq Stat: 858.0451 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005939 | Digital Mix Speed: 4996.402 | Time: 4.18s

[1175/1331] Analyzing (a=17, b=16, c=15)...
  ✓ Samples: 3,937,782 | Chi-Sq Stat: 856.2014 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005928 | Digital Mix Speed: 4996.403 | Time: 3.95s

[1176/1331] Analyzing (a=17, b=16, c=16)...
  ✓ Samples: 3,937,375 | Chi-Sq Stat: 862.7792 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00175 | Dmix: 0.005946 | Digital Mix Speed: 4996.369 | Time: 4.16s

[1177/1331] Analyzing (a=17, b=16, c=17)...
  ✓ Samples: 3,931,030 | Chi-Sq Stat: 916.8542 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00215 | Dmix: 0.006195 | Digital Mix Speed: 4778.628 | Time: 4.03s

[1178/1331] Analyzing (a=17, b=17, c=7)...
  ✓ Samples: 3,843,883 | Chi-Sq Stat: 1650.1424 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00496 | Dmix: 0.009022 | Digital Mix Speed: 3292.385 | Time: 3.96s

[1179/1331] Analyzing (a=17, b=17, c=8)...
  ✓ Samples: 3,843,883 | Chi-Sq Stat: 1651.2669 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00496 | Dmix: 0.009021 | Digital Mix Speed: 3292.385 | Time: 3.93s

[1180/1331] Analyzing (a=17, b=17, c=9)...
  ✓ Samples: 3,843,883 | Chi-Sq Stat: 1651.2752 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009025 | Digital Mix Speed: 3276.005 | Time: 3.93s

[1181/1331] Analyzing (a=17, b=17, c=10)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1654.4845 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009029 | Digital Mix Speed: 3276.005 | Time: 4.07s

[1182/1331] Analyzing (a=17, b=17, c=11)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1657.8453 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009028 | Digital Mix Speed: 3276.005 | Time: 3.95s

[1183/1331] Analyzing (a=17, b=17, c=12)...
  ✓ Samples: 3,843,881 | Chi-Sq Stat: 1658.5836 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00496 | Dmix: 0.009026 | Digital Mix Speed: 3276.005 | Time: 3.91s

